Timestamp, Block Number, Base Fee (Gwei)
2023-12-05T07:17:11.000Z, 18718599, 44.279624771
2023-12-05T07:17:23.000Z, 18718600, 46.095448051
2023-12-05T07:17:35.000Z, 18718601, 47.970163367
2023-12-05T07:17:47.000Z, 18718602, 46.488636053
2023-12-05T07:17:59.000Z, 18718603, 44.714284136
2023-12-05T07:18:11.000Z, 18718604, 42.904932553
2023-12-05T07:18:23.000Z, 18718605, 41.836867889
2023-12-05T07:18:35.000Z, 18718606, 44.061123227
2023-12-05T07:18:47.000Z, 18718607, 42.956886489
2023-12-05T07:18:59.000Z, 18718608, 42.304785918
2023-12-05T07:19:11.000Z, 18718609, 41.049435111
2023-12-05T07:19:23.000Z, 18718610, 43.198364487
2023-12-05T07:19:35.000Z, 18718611, 42.291158515
2023-12-05T07:19:47.000Z, 18718612, 41.892228132
2023-12-05T07:19:59.000Z, 18718613, 37.727306303
2023-12-05T07:20:11.000Z, 18718614, 42.439834193
2023-12-05T07:20:23.000Z, 18718615, 45.841657103
2023-12-05T07:20:35.000Z, 18718616, 44.528119429
2023-12-05T07:20:47.000Z, 18718617, 43.929435524
2023-12-05T07:20:59.000Z, 18718618, 42.577981584
2023-12-05T07:21:11.000Z, 18718619, 42.384499075
2023-12-05T07:21:23.000Z, 18718620, 42.783881852
2023-12-05T07:21:35.000Z, 18718621, 42.797637226
2023-12-05T07:21:47.000Z, 18718622, 41.632847102
2023-12-05T07:21:59.000Z, 18718623, 43.360911054
2023-12-05T07:22:11.000Z, 18718624, 42.052433051
2023-12-05T07:22:23.000Z, 18718625, 44.674921599
2023-12-05T07:22:35.000Z, 18718626, 44.007290636
2023-12-05T07:22:47.000Z, 18718627, 44.334367122
2023-12-05T07:22:59.000Z, 18718628, 44.354394802
2023-12-05T07:23:11.000Z, 18718629, 42.954011607
2023-12-05T07:23:23.000Z, 18718630, 43.220776064
2023-12-05T07:23:35.000Z, 18718631, 42.721022875
2023-12-05T07:23:47.000Z, 18718632, 45.836264783
2023-12-05T07:23:59.000Z, 18718633, 46.574991819
2023-12-05T07:24:11.000Z, 18718634, 46.487817019
2023-12-05T07:24:23.000Z, 18718635, 46.901275014
2023-12-05T07:24:35.000Z, 18718636, 48.082501213
2023-12-05T07:24:47.000Z, 18718637, 47.032521631
2023-12-05T07:24:59.000Z, 18718638, 47.605959379
2023-12-05T07:25:11.000Z, 18718639, 47.033243026
2023-12-05T07:25:23.000Z, 18718640, 46.8339036
2023-12-05T07:25:35.000Z, 18718641, 45.346429161
2023-12-05T07:25:47.000Z, 18718642, 47.029054517
2023-12-05T07:25:59.000Z, 18718643, 47.417339715
2023-12-05T07:26:11.000Z, 18718644, 44.918285484
2023-12-05T07:26:23.000Z, 18718645, 46.190522928
2023-12-05T07:26:35.000Z, 18718646, 45.191840712
2023-12-05T07:26:47.000Z, 18718647, 43.02473039
2023-12-05T07:26:59.000Z, 18718648, 43.456112446
2023-12-05T07:27:11.000Z, 18718649, 41.478212885
2023-12-05T07:27:23.000Z, 18718650, 43.284124154
2023-12-05T07:27:35.000Z, 18718651, 42.025341027
2023-12-05T07:27:47.000Z, 18718652, 43.255298083
2023-12-05T07:27:59.000Z, 18718653, 42.42794859
2023-12-05T07:28:11.000Z, 18718654, 41.571115462
2023-12-05T07:28:23.000Z, 18718655, 43.275982242
2023-12-05T07:28:35.000Z, 18718656, 41.171493946
2023-12-05T07:28:47.000Z, 18718657, 42.314554601
2023-12-05T07:28:59.000Z, 18718658, 40.010723514
2023-12-05T07:29:11.000Z, 18718659, 43.750333789
2023-12-05T07:29:23.000Z, 18718660, 42.948009908
2023-12-05T07:29:35.000Z, 18718661, 41.555333718
2023-12-05T07:29:47.000Z, 18718662, 44.101187301
2023-12-05T07:29:59.000Z, 18718663, 49.605796434
2023-12-05T07:30:11.000Z, 18718664, 55.784176057
2023-12-05T07:30:23.000Z, 18718665, 56.829641711
2023-12-05T07:30:35.000Z, 18718666, 53.64071551
2023-12-05T07:30:47.000Z, 18718667, 53.800452196
2023-12-05T07:30:59.000Z, 18718668, 51.311036229
2023-12-05T07:31:11.000Z, 18718669, 50.908750009
2023-12-05T07:31:23.000Z, 18718670, 49.726146959
2023-12-05T07:31:35.000Z, 18718671, 48.777946413
2023-12-05T07:31:47.000Z, 18718672, 49.848004482
2023-12-05T07:31:59.000Z, 18718673, 48.720212489
2023-12-05T07:32:11.000Z, 18718674, 46.736491086
2023-12-05T07:32:23.000Z, 18718675, 45.408131737
2023-12-05T07:32:35.000Z, 18718676, 46.149190933
2023-12-05T07:32:47.000Z, 18718677, 44.110598881
2023-12-05T07:32:59.000Z, 18718678, 44.113378951
2023-12-05T07:33:11.000Z, 18718679, 43.844312337
2023-12-05T07:33:23.000Z, 18718680, 43.485169691
2023-12-05T07:33:35.000Z, 18718681, 41.906885604
2023-12-05T07:33:47.000Z, 18718682, 43.878445674
2023-12-05T07:33:59.000Z, 18718683, 44.123599669
2023-12-05T07:34:11.000Z, 18718684, 43.274142056
2023-12-05T07:34:23.000Z, 18718685, 43.649230418
2023-12-05T07:34:35.000Z, 18718686, 42.976521574
2023-12-05T07:34:47.000Z, 18718687, 42.157800573
2023-12-05T07:34:59.000Z, 18718688, 40.396690073
2023-12-05T07:35:11.000Z, 18718689, 44.012656376
2023-12-05T07:35:23.000Z, 18718690, 43.266146709
2023-12-05T07:35:35.000Z, 18718691, 41.59866617
2023-12-05T07:35:47.000Z, 18718692, 43.13858466
2023-12-05T07:35:59.000Z, 18718693, 41.044458017
2023-12-05T07:36:11.000Z, 18718694, 39.947135116
2023-12-05T07:36:23.000Z, 18718695, 43.562363493
2023-12-05T07:36:35.000Z, 18718696, 43.732399014
2023-12-05T07:36:47.000Z, 18718697, 42.804277608
2023-12-05T07:36:59.000Z, 18718698, 43.217093119
2023-12-05T07:37:11.000Z, 18718699, 40.017860647
2023-12-05T07:37:23.000Z, 18718700, 41.693899669
2023-12-05T07:37:35.000Z, 18718701, 43.627887603
2023-12-05T07:37:47.000Z, 18718702, 41.64537822
2023-12-05T07:37:59.000Z, 18718703, 40.327270072
2023-12-05T07:38:11.000Z, 18718704, 41.736599949
2023-12-05T07:38:23.000Z, 18718705, 40.20727702
2023-12-05T07:38:35.000Z, 18718706, 38.110573068
2023-12-05T07:38:47.000Z, 18718707, 39.720803533
2023-12-05T07:38:59.000Z, 18718708, 41.599165907
2023-12-05T07:39:11.000Z, 18718709, 41.094571492
2023-12-05T07:39:23.000Z, 18718710, 40.588312398
2023-12-05T07:39:35.000Z, 18718711, 37.978376352
2023-12-05T07:39:47.000Z, 18718712, 42.723530466
2023-12-05T07:39:59.000Z, 18718713, 42.631634289
2023-12-05T07:40:11.000Z, 18718714, 42.71771715
2023-12-05T07:40:23.000Z, 18718715, 42.122924912
2023-12-05T07:40:35.000Z, 18718716, 43.661199721
2023-12-05T07:40:47.000Z, 18718717, 44.534545239
2023-12-05T07:40:59.000Z, 18718718, 45.738491763
2023-12-05T07:41:11.000Z, 18718719, 45.206033972
2023-12-05T07:41:23.000Z, 18718720, 44.68090825
2023-12-05T07:41:35.000Z, 18718721, 45.417095096
2023-12-05T07:41:47.000Z, 18718722, 45.857244654
2023-12-05T07:41:59.000Z, 18718723, 45.762786373
2023-12-05T07:42:11.000Z, 18718724, 44.0559294
2023-12-05T07:42:23.000Z, 18718725, 45.21998618
2023-12-05T07:42:35.000Z, 18718726, 44.63251789
2023-12-05T07:42:47.000Z, 18718727, 41.918100934
2023-12-05T07:42:59.000Z, 18718728, 47.154039222
2023-12-05T07:43:11.000Z, 18718729, 52.750583168
2023-12-05T07:43:23.000Z, 18718730, 55.472396329
2023-12-05T07:43:35.000Z, 18718731, 53.260432215
2023-12-05T07:43:47.000Z, 18718732, 53.377481335
2023-12-05T07:43:59.000Z, 18718733, 51.393824227
2023-12-05T07:44:11.000Z, 18718734, 51.55046575
2023-12-05T07:44:23.000Z, 18718735, 50.62978689
2023-12-05T07:44:35.000Z, 18718736, 47.478168727
2023-12-05T07:44:47.000Z, 18718737, 48.581549103
2023-12-05T07:44:59.000Z, 18718738, 47.976521373
2023-12-05T07:45:11.000Z, 18718739, 48.199133231
2023-12-05T07:45:23.000Z, 18718740, 47.398184135
2023-12-05T07:45:35.000Z, 18718741, 48.395883917
2023-12-05T07:45:47.000Z, 18718742, 47.222894731
2023-12-05T07:45:59.000Z, 18718743, 52.42978004
2023-12-05T07:46:11.000Z, 18718744, 49.925898463
2023-12-05T07:46:23.000Z, 18718745, 48.903456004
2023-12-05T07:46:35.000Z, 18718746, 46.810448809
2023-12-05T07:46:47.000Z, 18718747, 46.357909576
2023-12-05T07:46:59.000Z, 18718748, 46.229088672
2023-12-05T07:47:11.000Z, 18718749, 43.963912639
2023-12-05T07:47:23.000Z, 18718750, 46.339781096
2023-12-05T07:47:35.000Z, 18718751, 44.601949329
2023-12-05T07:47:47.000Z, 18718752, 44.591060507
2023-12-05T07:47:59.000Z, 18718753, 43.5179588
2023-12-05T07:48:11.000Z, 18718754, 41.925676942
2023-12-05T07:48:23.000Z, 18718755, 45.330133796
2023-12-05T07:48:35.000Z, 18718756, 44.071344312
2023-12-05T07:48:47.000Z, 18718757, 42.876010462
2023-12-05T07:48:59.000Z, 18718758, 42.722221002
2023-12-05T07:49:11.000Z, 18718759, 46.915143183
2023-12-05T07:49:23.000Z, 18718760, 52.291150613
2023-12-05T07:49:35.000Z, 18718761, 55.095649647
2023-12-05T07:49:47.000Z, 18718762, 51.722853753
2023-12-05T07:49:59.000Z, 18718763, 51.633749069
2023-12-05T07:50:11.000Z, 18718764, 50.229096815
2023-12-05T07:50:23.000Z, 18718765, 49.177752427
2023-12-05T07:50:35.000Z, 18718766, 49.126252666
2023-12-05T07:50:47.000Z, 18718767, 47.822216349
2023-12-05T07:50:59.000Z, 18718768, 47.22134933
2023-12-05T07:51:11.000Z, 18718769, 45.401609311
2023-12-05T07:51:23.000Z, 18718770, 46.140063459
2023-12-05T07:51:35.000Z, 18718771, 44.704926386
2023-12-05T07:51:47.000Z, 18718772, 44.089057164
2023-12-05T07:51:59.000Z, 18718773, 42.657746706
2023-12-05T07:52:11.000Z, 18718774, 42.670412857
2023-12-05T07:52:23.000Z, 18718775, 42.866039987
2023-12-05T07:52:35.000Z, 18718776, 41.436698318
2023-12-05T07:52:47.000Z, 18718777, 44.26129992
2023-12-05T07:52:59.000Z, 18718778, 43.594289508
2023-12-05T07:53:11.000Z, 18718779, 43.126819587
2023-12-05T07:53:23.000Z, 18718780, 41.399877616
2023-12-05T07:53:35.000Z, 18718781, 42.767479793
2023-12-05T07:53:47.000Z, 18718782, 42.973240197
2023-12-05T07:53:59.000Z, 18718783, 42.609259002
2023-12-05T07:54:11.000Z, 18718784, 42.352972831
2023-12-05T07:54:23.000Z, 18718785, 42.177855642
2023-12-05T07:54:35.000Z, 18718786, 41.577627851
2023-12-05T07:54:47.000Z, 18718787, 44.600343688
2023-12-05T07:54:59.000Z, 18718788, 43.056828792
2023-12-05T07:55:11.000Z, 18718789, 42.411774347
2023-12-05T07:55:23.000Z, 18718790, 41.563680587
2023-12-05T07:55:35.000Z, 18718791, 43.938270116
2023-12-05T07:55:47.000Z, 18718792, 43.154899092
2023-12-05T07:55:59.000Z, 18718793, 46.764003
2023-12-05T07:56:11.000Z, 18718794, 45.996133785
2023-12-05T07:56:23.000Z, 18718795, 47.215374001
2023-12-05T07:56:35.000Z, 18718796, 48.392246314
2023-12-05T07:56:47.000Z, 18718797, 46.525528721
2023-12-05T07:56:59.000Z, 18718798, 45.118050833
2023-12-05T07:57:11.000Z, 18718799, 44.754286925
2023-12-05T07:57:23.000Z, 18718800, 44.804444546
2023-12-05T07:57:35.000Z, 18718801, 43.227652184
2023-12-05T07:57:47.000Z, 18718802, 41.832974307
2023-12-05T07:57:59.000Z, 18718803, 45.016649808
2023-12-05T07:58:11.000Z, 18718804, 46.594887408
2023-12-05T07:58:23.000Z, 18718805, 45.569164642
2023-12-05T07:58:35.000Z, 18718806, 44.291719693
2023-12-05T07:58:47.000Z, 18718807, 44.883723187
2023-12-05T07:58:59.000Z, 18718808, 41.426165791
2023-12-05T07:59:11.000Z, 18718809, 42.508939092
2023-12-05T07:59:23.000Z, 18718810, 42.741748152
2023-12-05T07:59:35.000Z, 18718811, 41.483257627
2023-12-05T07:59:47.000Z, 18718812, 41.975740984
2023-12-05T07:59:59.000Z, 18718813, 42.267517157
2023-12-05T08:00:11.000Z, 18718814, 42.362253456
2023-12-05T08:00:23.000Z, 18718815, 46.072115093
2023-12-05T08:00:35.000Z, 18718816, 47.557564165
2023-12-05T08:00:47.000Z, 18718817, 48.043754258
2023-12-05T08:00:59.000Z, 18718818, 46.221854223
2023-12-05T08:01:11.000Z, 18718819, 44.64369144
2023-12-05T08:01:23.000Z, 18718820, 46.4439855
2023-12-05T08:01:35.000Z, 18718821, 45.39225216
2023-12-05T08:01:47.000Z, 18718822, 44.936420138
2023-12-05T08:01:59.000Z, 18718823, 44.937774222
2023-12-05T08:02:11.000Z, 18718824, 48.938506743
2023-12-05T08:02:23.000Z, 18718825, 47.878004001
2023-12-05T08:02:35.000Z, 18718826, 46.218571135
2023-12-05T08:02:47.000Z, 18718827, 47.421568902
2023-12-05T08:02:59.000Z, 18718828, 45.59736666
2023-12-05T08:03:11.000Z, 18718829, 44.45887945
2023-12-05T08:03:23.000Z, 18718830, 44.572075832
2023-12-05T08:03:35.000Z, 18718831, 42.63227272
2023-12-05T08:03:47.000Z, 18718832, 43.121078016
2023-12-05T08:03:59.000Z, 18718833, 42.725173338
2023-12-05T08:04:11.000Z, 18718834, 42.410500301
2023-12-05T08:04:23.000Z, 18718835, 42.827112075
2023-12-05T08:04:35.000Z, 18718836, 39.62652029
2023-12-05T08:04:47.000Z, 18718837, 44.566175734
2023-12-05T08:04:59.000Z, 18718838, 45.59052037
2023-12-05T08:05:11.000Z, 18718839, 44.403429462
2023-12-05T08:05:23.000Z, 18718840, 44.099808063
2023-12-05T08:05:35.000Z, 18718841, 42.535446017
2023-12-05T08:05:47.000Z, 18718842, 43.282740988
2023-12-05T08:05:59.000Z, 18718843, 41.821218805
2023-12-05T08:06:11.000Z, 18718844, 44.094049051
2023-12-05T08:06:23.000Z, 18718845, 43.306658678
2023-12-05T08:06:35.000Z, 18718846, 43.614579126
2023-12-05T08:06:47.000Z, 18718847, 42.286409427
2023-12-05T08:06:59.000Z, 18718848, 41.287845469
2023-12-05T08:07:11.000Z, 18718849, 43.147527099
2023-12-05T08:07:23.000Z, 18718850, 41.932041126
2023-12-05T08:07:35.000Z, 18718851, 41.740374659
2023-12-05T08:07:47.000Z, 18718852, 43.882150502
2023-12-05T08:07:59.000Z, 18718853, 43.210626707
2023-12-05T08:08:11.000Z, 18718854, 42.669159385
2023-12-05T08:08:23.000Z, 18718855, 40.99162494
2023-12-05T08:08:35.000Z, 18718856, 45.867855761
2023-12-05T08:08:47.000Z, 18718857, 46.752527824
2023-12-05T08:08:59.000Z, 18718858, 43.65029423
2023-12-05T08:09:11.000Z, 18718859, 41.795419355
2023-12-05T08:09:23.000Z, 18718860, 43.805749072
2023-12-05T08:09:35.000Z, 18718861, 43.817059716
2023-12-05T08:09:47.000Z, 18718862, 41.451404778
2023-12-05T08:09:59.000Z, 18718863, 41.616993468
2023-12-05T08:10:11.000Z, 18718864, 45.094532678
2023-12-05T08:10:23.000Z, 18718865, 43.956635655
2023-12-05T08:10:35.000Z, 18718866, 42.966551632
2023-12-05T08:10:47.000Z, 18718867, 41.198381716
2023-12-05T08:10:59.000Z, 18718868, 44.562693064
2023-12-05T08:11:11.000Z, 18718869, 42.443881838
2023-12-05T08:11:23.000Z, 18718870, 46.040967222
2023-12-05T08:11:35.000Z, 18718871, 44.48038792
2023-12-05T08:11:47.000Z, 18718872, 43.289732819
2023-12-05T08:11:59.000Z, 18718873, 42.583300191
2023-12-05T08:12:11.000Z, 18718874, 42.493820529
2023-12-05T08:12:23.000Z, 18718875, 42.712930353
2023-12-05T08:12:35.000Z, 18718876, 42.931876478
2023-12-05T08:12:47.000Z, 18718877, 42.429202879
2023-12-05T08:12:59.000Z, 18718878, 41.515831904
2023-12-05T08:13:11.000Z, 18718879, 43.13699504
2023-12-05T08:13:23.000Z, 18718880, 42.938941953
2023-12-05T08:13:35.000Z, 18718881, 46.162587314
2023-12-05T08:13:47.000Z, 18718882, 45.087037499
2023-12-05T08:13:59.000Z, 18718883, 42.56801194
2023-12-05T08:14:11.000Z, 18718884, 42.139152345
2023-12-05T08:14:23.000Z, 18718885, 41.306592959
2023-12-05T08:14:35.000Z, 18718886, 42.564301608
2023-12-05T08:14:47.000Z, 18718887, 46.970398494
2023-12-05T08:14:59.000Z, 18718888, 51.42549108
2023-12-05T08:15:11.000Z, 18718889, 50.961403879
2023-12-05T08:15:23.000Z, 18718890, 51.973589515
2023-12-05T08:15:35.000Z, 18718891, 50.563394442
2023-12-05T08:15:47.000Z, 18718892, 49.388647094
2023-12-05T08:15:59.000Z, 18718893, 48.765502303
2023-12-05T08:16:11.000Z, 18718894, 48.415986132
2023-12-05T08:16:23.000Z, 18718895, 48.586409192
2023-12-05T08:16:35.000Z, 18718896, 47.697375077
2023-12-05T08:16:47.000Z, 18718897, 46.347951548
2023-12-05T08:16:59.000Z, 18718898, 44.887358039
2023-12-05T08:17:11.000Z, 18718899, 45.239687889
2023-12-05T08:17:23.000Z, 18718900, 44.080918901
2023-12-05T08:17:35.000Z, 18718901, 46.8637598
2023-12-05T08:17:47.000Z, 18718902, 46.101295411
2023-12-05T08:17:59.000Z, 18718903, 46.066298381
2023-12-05T08:18:11.000Z, 18718904, 45.067150313
2023-12-05T08:18:23.000Z, 18718905, 46.506671708
2023-12-05T08:18:35.000Z, 18718906, 44.962229322
2023-12-05T08:18:47.000Z, 18718907, 43.291377053
2023-12-05T08:18:59.000Z, 18718908, 43.772323688
2023-12-05T08:19:11.000Z, 18718909, 40.843491977
2023-12-05T08:19:23.000Z, 18718910, 45.856189581
2023-12-05T08:19:35.000Z, 18718911, 44.710035905
2023-12-05T08:19:47.000Z, 18718912, 45.679463866
2023-12-05T08:19:59.000Z, 18718913, 44.809402931
2023-12-05T08:20:11.000Z, 18718914, 42.445959353
2023-12-05T08:20:23.000Z, 18718915, 41.298015811
2023-12-05T08:20:35.000Z, 18718916, 44.715859216
2023-12-05T08:20:47.000Z, 18718917, 44.741922227
2023-12-05T08:20:59.000Z, 18718918, 45.869212108
2023-12-05T08:21:11.000Z, 18718919, 43.636326767
2023-12-05T08:21:23.000Z, 18718920, 47.421418114
2023-12-05T08:21:35.000Z, 18718921, 49.617883753
2023-12-05T08:21:47.000Z, 18718922, 47.772615331
2023-12-05T08:21:59.000Z, 18718923, 46.330229894
2023-12-05T08:22:11.000Z, 18718924, 45.345845709
2023-12-05T08:22:23.000Z, 18718925, 44.961684018
2023-12-05T08:22:35.000Z, 18718926, 43.217820375
2023-12-05T08:22:47.000Z, 18718927, 44.638461079
2023-12-05T08:22:59.000Z, 18718928, 43.641198428
2023-12-05T08:23:11.000Z, 18718929, 41.637928132
2023-12-05T08:23:23.000Z, 18718930, 46.714281372
2023-12-05T08:23:35.000Z, 18718931, 46.865771115
2023-12-05T08:23:47.000Z, 18718932, 46.484907053
2023-12-05T08:23:59.000Z, 18718933, 46.527605376
2023-12-05T08:24:11.000Z, 18718934, 45.132303365
2023-12-05T08:24:23.000Z, 18718935, 44.944536059
2023-12-05T08:24:35.000Z, 18718936, 43.606871683
2023-12-05T08:24:47.000Z, 18718937, 42.674832944
2023-12-05T08:24:59.000Z, 18718938, 41.799910319
2023-12-05T08:25:11.000Z, 18718939, 43.405387399
2023-12-05T08:25:23.000Z, 18718940, 43.266484011
2023-12-05T08:25:35.000Z, 18718941, 41.266946168
2023-12-05T08:25:47.000Z, 18718942, 41.04238761
2023-12-05T08:25:59.000Z, 18718943, 41.511413517
2023-12-05T08:26:11.000Z, 18718944, 43.784115668
2023-12-05T08:26:23.000Z, 18718945, 43.653062513
2023-12-05T08:26:35.000Z, 18718946, 42.197631571
2023-12-05T08:26:47.000Z, 18718947, 39.789472028
2023-12-05T08:26:59.000Z, 18718948, 44.761456026
2023-12-05T08:27:11.000Z, 18718949, 43.456267548
2023-12-05T08:27:23.000Z, 18718950, 47.267604201
2023-12-05T08:27:35.000Z, 18718951, 47.838390063
2023-12-05T08:27:47.000Z, 18718952, 48.281763437
2023-12-05T08:27:59.000Z, 18718953, 47.097337748
2023-12-05T08:28:11.000Z, 18718954, 47.205544666
2023-12-05T08:28:23.000Z, 18718955, 46.498987809
2023-12-05T08:28:47.000Z, 18718956, 44.934513865
2023-12-05T08:28:59.000Z, 18718957, 47.79972607
2023-12-05T08:29:11.000Z, 18718958, 46.092861187
2023-12-05T08:29:23.000Z, 18718959, 45.287497525
2023-12-05T08:29:35.000Z, 18718960, 42.707012143
2023-12-05T08:29:47.000Z, 18718961, 44.382058743
2023-12-05T08:29:59.000Z, 18718962, 43.727751065
2023-12-05T08:30:11.000Z, 18718963, 42.90086403
2023-12-05T08:30:23.000Z, 18718964, 46.712595073
2023-12-05T08:30:35.000Z, 18718965, 44.817745367
2023-12-05T08:30:47.000Z, 18718966, 45.391953308
2023-12-05T08:30:59.000Z, 18718967, 45.849670256
2023-12-05T08:31:11.000Z, 18718968, 44.077461674
2023-12-05T08:31:23.000Z, 18718969, 45.174160711
2023-12-05T08:31:35.000Z, 18718970, 44.912243186
2023-12-05T08:31:47.000Z, 18718971, 45.206167244
2023-12-05T08:31:59.000Z, 18718972, 43.564215962
2023-12-05T08:32:11.000Z, 18718973, 42.383842442
2023-12-05T08:32:23.000Z, 18718974, 45.042050727
2023-12-05T08:32:35.000Z, 18718975, 43.314650547
2023-12-05T08:32:47.000Z, 18718976, 43.909955553
2023-12-05T08:32:59.000Z, 18718977, 42.922742659
2023-12-05T08:33:11.000Z, 18718978, 43.549193649
2023-12-05T08:33:23.000Z, 18718979, 42.561382895
2023-12-05T08:33:35.000Z, 18718980, 42.297615464
2023-12-05T08:33:47.000Z, 18718981, 41.703273341
2023-12-05T08:33:59.000Z, 18718982, 37.143698775
2023-12-05T08:34:11.000Z, 18718983, 41.786533285
2023-12-05T08:34:23.000Z, 18718984, 47.000228596
2023-12-05T08:34:35.000Z, 18718985, 50.519223053
2023-12-05T08:34:47.000Z, 18718986, 47.611472555
2023-12-05T08:34:59.000Z, 18718987, 47.386326631
2023-12-05T08:35:11.000Z, 18718988, 46.182166623
2023-12-05T08:35:23.000Z, 18718989, 45.16267105
2023-12-05T08:35:35.000Z, 18718990, 43.572681957
2023-12-05T08:35:47.000Z, 18718991, 43.967426853
2023-12-05T08:35:59.000Z, 18718992, 41.64813263
2023-12-05T08:36:11.000Z, 18718993, 44.029794283
2023-12-05T08:36:23.000Z, 18718994, 44.265162519
2023-12-05T08:36:35.000Z, 18718995, 42.484045994
2023-12-05T08:36:47.000Z, 18718996, 42.039681283
2023-12-05T08:36:59.000Z, 18718997, 41.653891887
2023-12-05T08:37:11.000Z, 18718998, 43.594043045
2023-12-05T08:37:23.000Z, 18718999, 42.185910045
2023-12-05T08:37:35.000Z, 18719000, 40.570758146
2023-12-05T08:37:47.000Z, 18719001, 44.073566743
2023-12-05T08:37:59.000Z, 18719002, 42.205634594
2023-12-05T08:38:11.000Z, 18719003, 41.628041341
2023-12-05T08:38:23.000Z, 18719004, 41.347514134
2023-12-05T08:38:35.000Z, 18719005, 42.721304931
2023-12-05T08:38:47.000Z, 18719006, 46.666286351
2023-12-05T08:38:59.000Z, 18719007, 44.767262106
2023-12-05T08:39:11.000Z, 18719008, 43.914999385
2023-12-05T08:39:23.000Z, 18719009, 43.689446459
2023-12-05T08:39:35.000Z, 18719010, 43.480647313
2023-12-05T08:39:47.000Z, 18719011, 42.356989989
2023-12-05T08:39:59.000Z, 18719012, 41.618781426
2023-12-05T08:40:11.000Z, 18719013, 43.914041267
2023-12-05T08:40:23.000Z, 18719014, 43.582584305
2023-12-05T08:40:35.000Z, 18719015, 46.752557763
2023-12-05T08:40:47.000Z, 18719016, 47.957488837
2023-12-05T08:40:59.000Z, 18719017, 46.51594707
2023-12-05T08:41:11.000Z, 18719018, 44.477212418
2023-12-05T08:41:23.000Z, 18719019, 44.450425276
2023-12-05T08:41:35.000Z, 18719020, 43.853572007
2023-12-05T08:41:47.000Z, 18719021, 44.16489363
2023-12-05T08:41:59.000Z, 18719022, 43.102385661
2023-12-05T08:42:11.000Z, 18719023, 42.500486348
2023-12-05T08:42:23.000Z, 18719024, 43.001432142
2023-12-05T08:42:35.000Z, 18719025, 42.657776164
2023-12-05T08:42:47.000Z, 18719026, 42.420018428
2023-12-05T08:42:59.000Z, 18719027, 41.328524488
2023-12-05T08:43:11.000Z, 18719028, 44.301868675
2023-12-05T08:43:23.000Z, 18719029, 45.447073534
2023-12-05T08:43:35.000Z, 18719030, 43.381887279
2023-12-05T08:43:47.000Z, 18719031, 42.008003154
2023-12-05T08:43:59.000Z, 18719032, 42.260655037
2023-12-05T08:44:11.000Z, 18719033, 42.779130235
2023-12-05T08:44:23.000Z, 18719034, 42.510748589
2023-12-05T08:44:35.000Z, 18719035, 44.110695876
2023-12-05T08:44:47.000Z, 18719036, 42.86610083
2023-12-05T08:44:59.000Z, 18719037, 43.240427983
2023-12-05T08:45:11.000Z, 18719038, 39.951910918
2023-12-05T08:45:23.000Z, 18719039, 44.113972485
2023-12-05T08:45:35.000Z, 18719040, 42.948716239
2023-12-05T08:45:47.000Z, 18719041, 44.240263949
2023-12-05T08:45:59.000Z, 18719042, 44.439300527
2023-12-05T08:46:11.000Z, 18719043, 42.482075227
2023-12-05T08:46:23.000Z, 18719044, 41.553514772
2023-12-05T08:46:35.000Z, 18719045, 42.013787818
2023-12-05T08:46:47.000Z, 18719046, 43.627775836
2023-12-05T08:46:59.000Z, 18719047, 43.756868606
2023-12-05T08:47:11.000Z, 18719048, 44.941729491
2023-12-05T08:47:23.000Z, 18719049, 43.061229708
2023-12-05T08:47:35.000Z, 18719050, 43.624661856
2023-12-05T08:47:47.000Z, 18719051, 43.508329061
2023-12-05T08:47:59.000Z, 18719052, 42.593032741
2023-12-05T08:48:11.000Z, 18719053, 42.035893867
2023-12-05T08:48:23.000Z, 18719054, 41.265593819
2023-12-05T08:48:35.000Z, 18719055, 45.762820365
2023-12-05T08:48:47.000Z, 18719056, 43.611667681
2023-12-05T08:48:59.000Z, 18719057, 43.970414351
2023-12-05T08:49:11.000Z, 18719058, 42.316805421
2023-12-05T08:49:23.000Z, 18719059, 40.160654162
2023-12-05T08:49:35.000Z, 18719060, 43.635723772
2023-12-05T08:49:47.000Z, 18719061, 42.537453695
2023-12-05T08:49:59.000Z, 18719062, 41.992477663
2023-12-05T08:50:11.000Z, 18719063, 41.196514099
2023-12-05T08:50:23.000Z, 18719064, 42.497008402
2023-12-05T08:50:35.000Z, 18719065, 41.357794994
2023-12-05T08:50:47.000Z, 18719066, 40.628285538
2023-12-05T08:50:59.000Z, 18719067, 42.883732645
2023-12-05T08:51:11.000Z, 18719068, 42.319600716
2023-12-05T08:51:23.000Z, 18719069, 42.732136415
2023-12-05T08:51:35.000Z, 18719070, 41.424588593
2023-12-05T08:51:47.000Z, 18719071, 43.839519215
2023-12-05T08:51:59.000Z, 18719072, 43.626661179
2023-12-05T08:52:11.000Z, 18719073, 43.216452772
2023-12-05T08:52:23.000Z, 18719074, 41.722487371
2023-12-05T08:52:35.000Z, 18719075, 44.648866823
2023-12-05T08:52:47.000Z, 18719076, 42.649961985
2023-12-05T08:52:59.000Z, 18719077, 41.670132421
2023-12-05T08:53:11.000Z, 18719078, 40.532509332
2023-12-05T08:53:23.000Z, 18719079, 42.109088161
2023-12-05T08:53:35.000Z, 18719080, 41.838192326
